	Molecular_weight	LogP	Number_of_HBA_1	Number_of_HBA_2	Number_of_HBD_1	Number_of_HBD_2	Number_of_acidic_groups	Number_of_aliphatic_OH_groups	Number_of_basic_groups	Fraction_of_rotatable_bonds	Number_of_heavy_bonds	Number_of_heterocycles	Number_of_hydrophobic_groups	MolarRefractivity	Number_of_atoms	Number_of_halogen_atoms	Number_of_B_atoms	Number_of_Br_atoms	Number_of_Cl_atoms	Number_of_I_atoms	Number_of_F_atoms	Number_of_N_atoms	Number_of_O_atoms	Number_of_P_atoms	Number_of_S_atoms	Number_of_bonds	Number_of_NO2_groups	Number_of_SO_groups	Number_of_OSO_groups	Number_of_SO2_groups	PolarSurfaceArea	Geometrical_diameter	Geometrical_radius	Geometrical_shape_coefficient	Kier_shape_1	Kier_shape_2	Zagreb_group_index_1	Zagreb_group_index_2
7OK	-0.580347095976379	-1.71378946834788	-0.646312174151197	-0.137675466904836	0.897424244143721	1.36101410914824	0.154841623740718	0.788033642989873	-0.159649052433652	-0.557350862323018	-0.579680006119396	-0.762087162951023	NaN	-0.835935915714915	-0.650728385554208	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	-0.429315941228763	-0.674468895514171	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.0160824725300388	-0.729546845491047	-0.172780620037257	-0.695393154666101	-0.43511682932293	-0.36580543687635	-0.741467629329059	-0.634809445914879
TKW	-0.580347095976379	-1.63523778646039	-0.476095304523258	0.228541275062028	0.897424244143721	0.567089212145101	0.154841623740718	0.788033642989873	-0.159649052433652	-0.557350862323018	-0.579680006119396	-0.762087162951023	NaN	-0.717588795797605	-0.650728385554208	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	-0.429315941228763	-0.674468895514171	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.235994930296275	-1.00976594744933	0.0722478627021663	-1.01169737643806	-0.43511682932293	-0.556507791608125	-0.741467629329059	-0.651521571074554
75B	0.757478700094247	-1.2902634137267	-0.476095304523258	-0.503892208871701	0.0945716131720962	0.567089212145101	0.154841623740718	0.788033642989873	-0.159649052433652	-0.474458894448903	0.186188611237025	-0.762087162951023	NaN	-0.140467629731367	-0.127891845408963	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.421237475434342	-0.148708132936351	-0.429315941228763	-0.0877397763786606	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.30111467844877	0.26488245657678	1.25564451278721	0.0262443828456795	0.0749490028285584	0.0520551402619412	-0.113829938851674	0.0503876856318027
16B	-0.580347095976379	-1.30495653407975	-0.476095304523258	0.228541275062028	0.897424244143721	1.36101410914824	0.154841623740718	0.788033642989873	-0.159649052433652	0.216307504502052	-0.579680006119396	-0.762087162951023	NaN	-0.781193855841269	-0.650728385554208	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	-0.429315941228763	-0.674468895514171	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.0499321407213496	0.436428743133714	-0.0940021502496523	0.444105888879605	-0.43511682932293	-0.36580543687635	-0.741467629329059	-0.651521571074554
4AC	-0.27479639275115	-1.0645921549708	-0.13566156526738	0.228541275062028	0.0945716131720962	0.567089212145101	0.154841623740718	0.788033642989873	-0.159649052433652	0.618609855251088	-0.273332559176828	-0.762087162951023	NaN	-0.313929204487452	-0.232459153438012	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	-0.429315941228763	-0.283316149423831	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.114516096719612	0.472562029154989	-0.0473922978807986	0.470727980153474	-0.0134053376518072	0.037246701497937	-0.323042502344136	-0.350703318200401
MDU	-0.427337051394626	-1.04493853672077	-0.305878434895319	-0.137675466904836	-0.708281017799528	-0.22683568485804	0.154841623740718	0.788033642989873	-0.159649052433652	0.0551286780801624	-0.426506282648112	-0.762087162951023	NaN	-0.333310293561385	-0.232459153438012	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.421237475434342	-0.148708132936351	-0.429315941228763	-0.283316149423831	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.5230709322909	0.322274369215189	-0.0519929182566002	0.323222806048024	-0.224377218493447	-0.263451987393785	-0.265984530482555	-0.350703318200401
UR3	-0.591941081131592	-1.47486928482918	-0.646312174151197	-0.137675466904836	-0.708281017799528	-0.22683568485804	0.154841623740718	0.788033642989873	-0.159649052433652	-0.557350862323018	-0.579680006119396	-0.762087162951023	NaN	-0.626260999461165	-0.546161077525159	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.421237475434342	-0.148708132936351	-0.429315941228763	-0.576680708991586	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.5230709322909	0.190892963792627	-0.00518591075905386	0.184701757166437	-0.43511682932293	-0.556507791608125	-0.570293713744317	-0.551248820116503
5MC	-0.603488119299594	-0.693371097161988	-0.305878434895319	-0.137675466904836	0.0945716131720962	-0.22683568485804	0.154841623740718	0.788033642989873	-0.159649052433652	-0.557350862323018	-0.579680006119396	-0.762087162951023	NaN	-0.5223297024161	-0.44159376949611	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.478892522469001	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.177465015857159	0.00044132248670403	-0.228278175377341	0.0378755236876895	-0.43511682932293	-0.556507791608125	-0.513235741882737	-0.551248820116503
5HC	-0.603488119299594	-0.693371097161988	-0.305878434895319	-0.137675466904836	0.0945716131720962	-0.22683568485804	0.154841623740718	0.788033642989873	-0.159649052433652	0.216307504502052	-0.579680006119396	-0.762087162951023	NaN	-0.522329702416099	-0.44159376949611	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.478892522469001	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.17746501585716	0.523137855543597	-0.0602786412540934	0.523192156610042	-0.43511682932293	-0.36580543687635	-0.513235741882737	-0.551248820116503
RSQ	-0.439400422488116	-1.2410351814327	-0.476095304523258	0.228541275062028	0.0945716131720962	-0.22683568485804	0.154841623740718	0.788033642989873	-0.159649052433652	0.0551286780801624	-0.426506282648112	-0.762087162951023	NaN	-0.592360644469119	-0.546161077525159	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	-0.429315941228763	-0.576680708991586	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.171410974298011	0.484337153451164	0.212440465275566	0.431962175797667	-0.224377218493447	-0.263451987393785	-0.627351685605898	-0.551248820116503
MUM	-0.756028777943071	-0.315431390302849	0.374989043616437	-0.503892208871701	0.0945716131720962	0.567089212145101	-2.09176957162461	0.788033642989873	-0.159649052433652	-0.41668570471846	-0.732853729590681	-0.762087162951023	NaN	-0.844058263676515	-0.44159376949611	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.478892522469001	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.799800920967	0.398359535984511	0.18844808792164	0.352198629869688	-0.645593264850886	-0.466285662609565	-0.456177770021156	-0.434263943998777
AWC	0.381988593973885	-0.436304282096144	-0.476095304523258	-1.23632569280543	-0.708281017799528	-1.02076058186118	-0.968463973941946	-0.533081582022561	-0.159649052433652	-0.23003386097395	-0.120158835705544	-0.762087162951023	NaN	-0.236611734283447	-0.337026461467061	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-0.461039441617115	-0.148708132936351	-0.429315941228763	-0.283316149423831	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.964530884684088	0.800621914963476	1.25491692650307	0.538578044252073	-0.340915602722089	0.037246701497937	-0.265984530482555	-0.217006316923
MFT	-0.615082104454807	-0.372634093899572	-0.476095304523258	-0.503892208871701	-1.51113364877115	-1.02076058186118	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.557350862323018	-0.579680006119396	-0.762087162951023	NaN	-0.395367845638856	-0.337026461467061	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.381104335946416	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.936530878444334	-0.0803190620150983	0.216636510407211	-0.122680920228421	-0.43511682932293	-0.556507791608125	-0.342061826297996	-0.484400319477802
TTM	-0.450478074717842	0.0711734900978351	-0.13566156526738	-0.503892208871701	-1.51113364877115	-1.02076058186118	0.154841623740718	-0.533081582022561	-0.159649052433652	0.0551286780801624	-0.426506282648112	-0.762087162951023	NaN	-0.108996117456316	-0.0233245373799134	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.0877397763786606	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.936530878444334	-0.17709167231992	0.256094336228981	-0.224554640619929	-0.224377218493447	-0.263451987393785	-0.0377526430362335	-0.217006316923
4OC	-0.438884089562629	0.279137655094921	0.0345553043605593	-0.137675466904836	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	0.796551279620854	-0.426506282648112	-0.762087162951023	NaN	-0.251896478740989	-0.127891845408963	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.185527962901246	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.688209655223166	0.78838315121925	-0.0654304529055316	0.786209247055369	-0.224377218493447	-0.0612897057988586	-0.208926558620975	-0.417551818839102
C45	-0.603488119299594	-0.164669928902485	-0.305878434895319	-0.137675466904836	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	0.989965871327121	-0.579680006119396	-0.762087162951023	NaN	-0.538268206923529	-0.44159376949611	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.478892522469001	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.688209655223166	0.556145522210707	0.137504506384646	0.51699954588787	-0.43511682932293	-0.157505097985327	-0.513235741882737	-0.651521571074554
C34	-0.791233172359775	-0.121720807870478	-0.476095304523258	-0.503892208871701	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	0.392138951507749	-0.732853729590681	-0.762087162951023	NaN	-0.583162488830487	-0.546161077525159	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-0.461039441617115	-0.148708132936351	-0.429315941228763	-0.576680708991586	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.876852033028218	0.098668635008202	0.257980063392627	0.0453099924795921	-0.645593264850886	-0.466285662609565	-0.589313037698177	-0.684945821393904
D00	-0.62662914262281	0.322086776126929	-0.13566156526738	-0.503892208871701	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	0.989965871327121	-0.579680006119396	-0.762087162951023	NaN	-0.296790760647946	-0.232459153438012	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-0.461039441617115	-0.148708132936351	-0.429315941228763	-0.283316149423831	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.876852033028218	-0.0829750511049198	0.21798184067241	-0.125526490260874	-0.43511682932293	-0.157505097985327	-0.285003854436415	-0.417551818839102
8YN	-0.955837202096741	-0.35034324891951	-0.816529043779135	-0.870108950838565	0.0945716131720962	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.262623865437277	-0.886027453061965	-0.762087162951023	NaN	-0.878562726056434	-0.859863001612307	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-0.461039441617115	-0.148708132936351	-0.429315941228763	-0.870045268559342	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.368968708168464	-1.16281381881275	0.200810065005397	-1.18201797251436	-0.855769886296729	-0.766789715191999	-0.89362222095994	-0.885491323310006
6F7	-0.779686134191773	-0.701910688478294	-0.816529043779135	-0.870108950838565	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.41668570471846	-0.732853729590681	-0.762087162951023	NaN	-0.68954331720172	-0.650728385554208	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.674468895514171	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.714574624602204	-1.63551254240937	0.191571838582001	-1.64453886847601	-0.645593264850886	-0.662370638629369	-0.646371009559758	-0.684945821393904
ATD	-0.779686134191773	-0.701910688478294	-0.816529043779135	-0.870108950838565	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.41668570471846	-0.732853729590681	-0.762087162951023	NaN	-0.68954331720172	-0.650728385554208	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.674468895514171	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.714574624602204	-1.02519030416	0.0347290751535519	-1.02099118050852	-0.645593264850886	-0.662370638629369	-0.646371009559758	-0.684945821393904
0DT	-0.779686134191773	-0.701910688478294	-0.816529043779135	-0.870108950838565	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.41668570471846	-0.732853729590681	-0.762087162951023	NaN	-0.68954331720172	-0.650728385554208	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.674468895514171	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.714574624602204	-1.11232448518699	0.277953173498217	-1.14431021461583	-0.645593264850886	-0.662370638629369	-0.646371009559758	-0.684945821393904
T3P	-0.779686134191773	-0.701910688478294	-0.816529043779135	-0.870108950838565	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.41668570471846	-0.732853729590681	-0.762087162951023	NaN	-0.68954331720172	-0.650728385554208	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.674468895514171	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.714574624602204	-1.02018201212191	0.253225718574636	-1.05022790016443	-0.645593264850886	-0.662370638629369	-0.646371009559758	-0.684945821393904
L2B	-0.944290163928738	-1.1318414365867	-1.15696278303501	-0.870108950838565	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.262623865437277	-0.886027453061965	-0.762087162951023	NaN	-0.982494023101501	-0.964430309641356	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.967833455081927	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.714574624602204	-0.704607874417088	0.0615286453477158	-0.709539230075588	-0.855769886296729	-0.766789715191999	-0.95068019282152	-0.885491323310006
UMP	-0.944290163928738	-1.1318414365867	-1.15696278303501	-0.870108950838565	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.262623865437277	-0.886027453061965	-0.762087162951023	NaN	-0.982494023101501	-0.964430309641356	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.967833455081927	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.714574624602204	-0.273795628355608	0.185955617890276	-0.307104211859813	-0.855769886296729	-0.766789715191999	-0.95068019282152	-0.885491323310006
OHU	-0.756545110868557	-1.6437773777767	-0.986745913407075	-0.503892208871701	0.0945716131720962	0.567089212145101	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.41668570471846	-0.732853729590681	-0.762087162951023	NaN	-0.884802410583226	-0.859863001612307	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.421237475434342	-0.148708132936351	-0.429315941228763	-0.870045268559342	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.30111467844877	-0.528153591248635	0.0132023274635374	-0.527608924499445	-0.645593264850886	-0.662370638629369	-0.874602897006079	-0.785218572351955
P2U	-0.944290163928738	-1.03118728305702	-1.15696278303501	-1.23632569280543	0.0945716131720962	0.567089212145101	0.154841623740718	-0.533081582022561	-0.159649052433652	-0.262623865437277	-0.886027453061965	-0.762087162951023	NaN	-0.983718788764584	-0.964430309641356	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.967833455081927	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.492618370760074	-0.507415493263952	0.160270789893844	-0.53208827586897	-0.855769886296729	-0.766789715191999	-0.95068019282152	-0.885491323310006
